carrier,invoice_id,invoice_date,shipment_id,posting_date,customer_ref,service_raw,service_class,bultos_count,weight_kg,origin_country,destination_country,base_cost,fuel_surcharge,other_surcharges,total_net,currency,año,mes,source_file
seur,30490,2021-10-31,7434281,2021-10-04,21013915,,parcel,1,7.3500000000000005,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434282,2021-10-04,21013918,,parcel,1,1.0,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434283,2021-10-04,21013920,,parcel,2,9.394,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434284,2021-10-04,21013921,,parcel,2,10.782,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434285,2021-10-04,21013922,,parcel,1,5.482,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434286,2021-10-04,21013923,,parcel,1,5.686,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434287,2021-10-04,21013924,,parcel,1,5.451,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434288,2021-10-04,21013925,,parcel,1,5.835,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434289,2021-10-04,21013926,,parcel,2,9.305,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434290,2021-10-04,21013928,,parcel,1,5.653,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434291,2021-10-04,21013929,,parcel,2,9.624,ES,,,,0.0,-1.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434292,2021-10-04,21013932,,parcel,1,5.7,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434293,2021-10-04,21013933,,parcel,2,11.222000000000001,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434294,2021-10-04,21013935,,parcel,2,9.539,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434295,2021-10-04,21013937,,parcel,1,1.377,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434296,2021-10-04,21013938,,parcel,2,9.422,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434297,2021-10-04,21013941,,parcel,2,9.224,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434298,2021-10-04,21013942,,parcel,1,5.8,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434299,2021-10-04,21013943,,parcel,2,8.9,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434300,2021-10-04,21013944,,parcel,2,7.2,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434301,2021-10-04,21013945,,parcel,2,7.712,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434302,2021-10-04,21013946,,parcel,2,10.0,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434303,2021-10-04,21013947,,parcel,1,12.037,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434304,2021-10-04,21013948,,parcel,1,8.942,ES,,,,0.0,-0.56,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434305,2021-10-04,21013952,,parcel,1,21.21,ES,,,,0.0,-0.37,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434306,2021-10-04,21013960,,parcel,7,77.3,ES,,,,0.0,-2.91,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434307,2021-10-04,21167057,,parcel,2,5.496,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434308,2021-10-04,21013964,,parcel,1,1.25,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434309,2021-10-04,21013965,,parcel,9,105.95,ES,,,,0.0,-4.03,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434310,2021-10-04,21013966,,parcel,1,5.627,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434311,2021-10-04,21013967,,parcel,1,3.8340000000000005,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434312,2021-10-04,21013975,,parcel,1,5.41,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434313,2021-10-04,21166958,,parcel,2,2.969,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434314,2021-10-04,21166961,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434315,2021-10-04,21166963,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434316,2021-10-04,21166965,,parcel,1,0.2,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434317,2021-10-04,21166968,,parcel,1,0.1,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434318,2021-10-04,21166970,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434319,2021-10-04,21166977,,parcel,1,0.1,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434320,2021-10-04,21166979,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434321,2021-10-04,21166980,,parcel,1,0.1,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434322,2021-10-04,21166983,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434324,2021-10-04,21166988,,parcel,1,12.691000000000003,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434325,2021-10-04,21166989,,parcel,2,9.305,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434326,2021-10-04,21166991,,parcel,1,5.591,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434327,2021-10-04,21166992,,parcel,2,6.623000000000001,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434328,2021-10-04,21167004,,parcel,1,0.1,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434330,2021-10-04,21167007,,parcel,1,0.4,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434331,2021-10-04,21167022,,parcel,2,12.719,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434337,2021-10-04,21167033,,parcel,1,21.21,ES,,,,0.0,-0.37,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434343,2021-10-04,21167042,,parcel,1,22.22,ES,,,,0.0,-1.02,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434347,2021-10-04,21167046,,parcel,1,8.475,ES,,,,0.0,-0.56,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434351,2021-10-04,21167053,,parcel,1,2.813,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434356,2021-10-04,21167056,,parcel,1,3.24,ES,,,,0.0,-0.62,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434360,2021-10-04,21167059,,parcel,1,2.1,ES,,,,0.0,-0.85,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434365,2021-10-04,21167060,,parcel,1,5.451,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434369,2021-10-04,21167062,,parcel,1,2.7,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434371,2021-10-04,21167063,,parcel,1,1.15,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434375,2021-10-04,21167064,,parcel,1,3.8340000000000005,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434378,2021-10-04,21167065,,parcel,1,1.377,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434380,2021-10-04,21167067,,parcel,1,2.813,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434382,2021-10-04,21167068,,parcel,1,0.8,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434383,2021-10-04,21167069,,parcel,2,11.950000000000001,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434387,2021-10-04,21167070,,parcel,1,0.6,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434388,2021-10-04,21167071,,parcel,1,0.45,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434397,2021-10-04,21167085,,parcel,1,2.2,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434400,2021-10-04,21167086,,parcel,1,7.4,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434402,2021-10-04,21167087,,parcel,1,7.95,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434404,2021-10-04,21167088,,parcel,1,4.5,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434406,2021-10-04,21167089,,parcel,1,2.839,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434408,2021-10-04,21167090,,parcel,1,1.402,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434411,2021-10-04,21167091,,parcel,1,5.591,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434412,2021-10-04,21167093,,parcel,1,17.8,ES,,,,0.0,-0.9,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434415,2021-10-04,21167094,,parcel,1,1.472,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434417,2021-10-04,21167095,,parcel,1,7.7,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434421,2021-10-04,21167096,,parcel,2,13.262,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434425,2021-10-04,21167097,,parcel,1,4.15,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434427,2021-10-04,21167098,,parcel,1,3.9710000000000005,ES,,,,0.0,-0.62,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434428,2021-10-04,21167099,,parcel,1,2.55,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434430,2021-10-04,21167100,,parcel,2,4.975,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434433,2021-10-04,21167101,,parcel,1,0.55,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434434,2021-10-04,21167102,,parcel,1,0.6,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434436,2021-10-04,21167104,,parcel,1,1.0,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434438,2021-10-04,21167105,,parcel,1,1.449,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434439,2021-10-04,21167106,,parcel,1,1.0,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434442,2021-10-04,21167107,,parcel,1,1.0,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434444,2021-10-04,21167108,,parcel,1,0.1,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434447,2021-10-04,21167130,,parcel,3,16.55,ES,,,,0.0,-1.8800000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434454,2021-10-04,21167137,,parcel,1,7.8500000000000005,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434456,2021-10-04,21167138,,parcel,2,14.15,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434460,2021-10-04,21167141,,parcel,1,63.89200000000001,ES,,,,0.0,-0.7000000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434463,2021-10-04,21167144,,parcel,4,63.104,ES,,,,0.0,-2.35,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434467,2021-10-04,21167146,,parcel,1,8.5,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434469,2021-10-04,21167147,,parcel,2,4.198,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434473,2021-10-04,21167148,,parcel,1,1.472,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434475,2021-10-04,21167149,,parcel,1,9.162,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434478,2021-10-04,21167156,,parcel,3,25.95,ES,,,,0.0,-0.41000000000000003,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434481,2021-10-04,21167151,,parcel,1,0.2,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434483,2021-10-04,21167152,,parcel,1,7.7,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434485,2021-10-04,21167153,,parcel,1,5.451,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434486,2021-10-04,21167154,,parcel,1,180.0,ES,,,,0.0,-6.99,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434487,2021-10-04,21167155,,parcel,1,3.2,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434489,2021-10-04,21167158,,parcel,1,9.478,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434491,2021-10-04,21167159,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434493,2021-10-04,21167160,,parcel,1,1.472,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434495,2021-10-04,21167161,,parcel,1,5.5,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434498,2021-10-04,21167162,,parcel,1,1.5490000000000002,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434501,2021-10-04,21167163,,parcel,1,8.1,ES,,,,0.0,-0.56,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434503,2021-10-04,21167164,,parcel,1,3.24,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434506,2021-10-04,21167165,,parcel,1,5.1,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434508,2021-10-04,402-3405899-5333113,,parcel,1,4.849,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434511,2021-10-04,402-6803109-2045908,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434513,2021-10-04,402-9307132-3220319,,parcel,1,0.35000000000000003,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434516,2021-10-04,402-9480570-4902707,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434519,2021-10-04,402-9749461-8802748,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434521,2021-10-04,403-1029724-9445136,,parcel,1,1.0,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434524,2021-10-04,403-1325223-7584316,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434526,2021-10-04,403-1451158-0835525,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434529,2021-10-04,403-1737014-1969111,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434531,2021-10-04,403-3045230-9249169,,parcel,1,0.1,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434532,2021-10-04,403-5028329-0861136,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434534,2021-10-04,403-6276277-2169144,,parcel,2,1.94,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434537,2021-10-04,403-8318514-7745124,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434540,2021-10-04,404-0441094-8249111,,parcel,1,0.3,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434543,2021-10-04,404-0840422-3482713,,parcel,1,0.25,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434546,2021-10-04,404-3084515-3039553,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434548,2021-10-04,404-3121556-3320345,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434551,2021-10-04,404-5152217-0532339,,parcel,1,0.45,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434554,2021-10-04,404-6322055-9921135,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434556,2021-10-04,404-9188337-8116333,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434558,2021-10-04,405-0302588-2169103,,parcel,1,0.1,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434560,2021-10-04,405-7165587-3849137,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434562,2021-10-04,405-8666514-7396339,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434563,2021-10-04,405-9547245-4778702,,parcel,1,0.4,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434565,2021-10-04,406-0819683-2705953,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434568,2021-10-04,406-2706361-4200320,,parcel,1,1.0,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434569,2021-10-04,406-2908042-2386767,,parcel,1,0.2,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434570,2021-10-04,406-3049520-9917930,,parcel,1,0.1,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434571,2021-10-04,406-5466743-2075511,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434572,2021-10-04,406-7602338-0850721,,parcel,1,0.25,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434573,2021-10-04,407-0790139-6482726,,parcel,1,1.0,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434574,2021-10-04,407-1215032-4314712,,parcel,1,0.15,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434575,2021-10-04,407-3194650-3622703,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434576,2021-10-04,407-5240129-1037137,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434577,2021-10-04,407-5774762-2609155,,parcel,1,1.0,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434578,2021-10-04,407-7207859-3485966,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434579,2021-10-04,407-8851107-5935551,,parcel,1,0.3,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434580,2021-10-04,407-8876944-6178701,,parcel,1,0.2,ES,,,,0.0,-0.85,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434581,2021-10-04,408-1128493-7942720,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434582,2021-10-04,408-1555094-0906752,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434583,2021-10-04,408-2914845-8389111,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7434584,2021-10-04,408-6765685-9408343,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30496,2021-10-31,848451,2021-10-04,82015914358,,parcel,2,25.935000000000002,ES,,,,0.0,-0.41000000000000003,EUR,2021,10,2021-10.parquet
seur,30496,2021-10-31,848452,2021-10-04,82015914341,,parcel,1,4.382,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,8691402,2021-10-04,,,parcel,1,17.37,ES,,,,0.0,-0.9,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,913004,2021-10-04,,,parcel,1,1.51,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,1022978,2021-10-05,,,parcel,1,1.0,ES,,,,0.0,-0.85,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,1415122,2021-10-05,,,parcel,1,1.0,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,2653440,2021-10-05,,,parcel,1,2.0,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,3461137,2021-10-05,,,parcel,1,1.0,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,2093,2021-10-31,3472442,2021-10-05,8358153-SEUR,,parcel,1,2.1,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,2093,2021-10-31,3474502,2021-10-05,8358180-SEUR,,parcel,1,17.528,ES,,,,0.0,-0.9,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,5608715,2021-10-05,,,parcel,1,8.06,ES,,,,0.0,-0.69,EUR,2021,10,2021-10.parquet
seur,30494,2021-10-31,5650132,2021-10-05,57508,,parcel,2,15.0,ES,,,,0.0,-0.6,EUR,2021,10,2021-10.parquet
seur,30494,2021-10-31,5650135,2021-10-05,99637,,parcel,1,8.183,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30494,2021-10-31,5650136,2021-10-05,2,,parcel,3,25.961,ES,,,,0.0,-1.24,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,6023550,2021-10-05,,,parcel,2,19.0,ES,,,,0.0,-0.9,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,6795432,2021-10-05,,,parcel,1,2.18,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,7240623,2021-10-05,,,parcel,1,1.05,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,7401022,2021-10-05,,,parcel,1,1.0,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7438937,2021-10-05,171-3101974-1581169,,parcel,1,0.1,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7438938,2021-10-05,171-7310743-9859524,,parcel,3,1.608,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7438939,2021-10-05,171-7274546-9248339,,parcel,1,0.4,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7438940,2021-10-05,21013972,,parcel,1,0.5,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7438941,2021-10-05,21013993,,parcel,5,63.9,ES,,,,0.0,-0.7000000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7438942,2021-10-05,21013994,,parcel,4,36.55,ES,,,,0.0,-0.49,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7438943,2021-10-05,21013996,,parcel,2,5.522,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7438944,2021-10-05,21013997,,parcel,1,2.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7438945,2021-10-05,21014001,,parcel,1,5.8500000000000005,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7438946,2021-10-05,21014003,,parcel,1,9.3,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7438947,2021-10-05,21014006,,parcel,1,7.55,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7438948,2021-10-05,21014012,,parcel,2,15.1,ES,,,,0.0,-0.9,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7438949,2021-10-05,21014017,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7438950,2021-10-05,21014020,,parcel,2,8.867,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7438951,2021-10-05,21014021,,parcel,1,3.577,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7438952,2021-10-05,21014022,,parcel,3,19.05,ES,,,,0.0,-0.9,EUR,2021,10,2021-10.parquet
